3757.57,7300.47,9429.34,5507.68,654.57,8966.49
9854.36,1979.14,1277.42,1697.94,20.82,9450.43
4704.74,4380.13,3435.39,8210.16,6799.75,558.44
9988.18,9447.67,1250.69,8952.84,4504.99,8129.12
8983.57,2753.01,7195.32,3575.84,9247.49,1449.48
2916.61,1046.68,6449.71,5243.39,3076.12,2828.15
9084.74,554.00,7721.75,4336.82,4375.01,2760.89
1965.82,8150.49,2044.83,8155.51,6919.51,7288.43
9657.86,9004.45,8871.77,8292.06,874.47,4694.74
8356.89,7110.19,4709.90,8030.87,6483.01,4605.62
5868.66,7832.20,2260.41,1323.36,4370.38,6986.20
9127.75,7281.72,2751.11,7561.98,1172.43,1595.49
9862.95,3296.78,2137.82,1731.77,4863.59,9242.55
8835.87,6157.05,181.25,5702.18,2706.54,8140.95
5912.34,1001.83,6805.60,4106.08,5418.07,4544.87
8475.03,2090.78,1138.11,9481.22,9242.62,5065.24
4619.63,956.89,8965.41,3339.98,7466.31,9527.49
3540.04,4449.48,4126.60,6344.37,7017.27,2317.02
202.31,8698.20,7918.51,8219.50,1115.56,7848.44
138.95,4413.25,9178.52,8118.57,8725.89,6839.58
753.65,2587.81,4476.36,6454.43,5747.99,5361.20
2845.08,5325.73,5738.47,2155.23,6943.57,6065.98
9953.36,1947.63,981.77,8549.61,2253.41,7407.60
5866.47,3408.65,7560.01,2316.87,8109.18,3766.30
1125.92,9409.39,8007.71,5131.98,9593.85,8430.09
4527.93,1719.94,5002.86,3307.11,6231.84,9321.00
270.58,7357.53,6875.80,540.39,7721.22,1892.80
2995.38,7939.48,2912.38,592.51,9831.84,7188.18
2816.18,2441.00,9256.01,6956.63,8725.87,1463.75
2958.85,2856.49,7533.80,1584.43,278.71,8895.47
4428.88,2010.82,8768.22,5462.11,6933.96,2071.97
1279.94,2130.29,5848.90,4976.27,8764.66,1519.15
905.64,689.53,9722.47,6532.67,8608.17,362.17
1062.99,3101.34,276.56,8504.74,8801.88,4742.31
851.86,9052.45,3730.91,5025.86,9593.81,6219.93
5601.18,7305.47,4515.54,9261.31,9661.47,9205.58
63.19,2619.02,4074.90,6709.46,7368.85,1701.01
5710.89,221.24,5943.84,3999.54,5185.25,2293.09
6084.90,404.76,4779.84,308.59,3534.28,2527.42
1940.24,7806.78,4392.97,6213.92,4204.23,7961.09
1197.44,9615.36,9602.30,2685.24,2545.18,6249.79
5020.02,5465.36,2768.98,9740.67,6219.29,4757.01
469.96,8722.04,6102.04,9522.22,7008.23,6867.63
468.49,9430.36,6682.59,923.43,6828.09,2028.94
6422.69,3651.45,1407.62,2731.45,6789.55,5761.10
7257.50,1252.05,2213.75,9130.78,4386.31,6293.56
6130.22,8356.09,9710.31,7074.74,1072.12,3325.62
7180.50,3327.44,7483.40,7762.84,3792.75,1937.26
9262.31,8796.42,7246.11,4092.31,8502.38,9030.45
5062.15,8763.61,3946.85,6799.33,2173.39,204.50
5376.47,7460.49,6826.49,8041.37,9117.13,842.77
2296.81,8099.15,3273.51,1901.16,6554.44,4502.52
1041.33,3829.61,1588.81,2427.43,6428.51,2922.95
3395.32,5260.88,5310.27,1129.85,8828.87,5915.67
5583.05,9204.08,7401.96,8887.21,6894.95,5305.56
7186.96,5143.97,4898.11,751.64,1950.72,6505.66
9866.64,1914.32,7805.11,2430.29,8577.51,2274.21
3008.77,3708.26,8792.67,9006.94,7209.33,2900.79
8440.52,8858.24,4191.09,3654.86,1450.76,4073.66
1239.67,3266.47,572.10,6994.38,1388.82,8755.09
8724.57,2237.71,1283.45,3391.93,6567.09,6512.61
813.58,6490.05,9351.32,4622.41,1800.42,6170.14
6271.73,7403.99,6266.09,2168.31,4036.81,1747.55
5753.31,3936.70,6543.77,9972.23,4340.59,4520.81
2449.22,5533.30,1352.55,9323.80,2992.11,485.27
2223.22,5621.71,5092.71,8667.50,270.26,6201.18
7054.80,5773.60,7131.24,8868.01,4339.30,1998.82
9483.96,3119.40,9569.64,4111.78,1503.99,8130.95
8711.12,6656.42,7058.02,863.55,673.38,2299.59
3344.60,1717.78,2029.39,966.63,5134.38,1237.03
5294.23,6872.46,2554.79,1295.12,6523.11,2482.46
4806.94,5761.65,4054.51,140.66,7901.51,3263.18
1240.00,6765.78,2382.89,5857.19,9566.57,9778.41
9795.78,8660.98,3226.62,3250.76,9508.79,3227.23
4230.11,8808.17,3270.43,8838.47,6888.89,9903.65
3504.26,2150.83,2789.28,1273.73,4470.34,3296.32
8239.34,7274.78,9135.59,6979.08,1556.03,5531.18
1527.96,3508.94,9634.43,4434.67,4162.74,543.65
7074.82,3869.34,1253.37,3453.79,4903.53,2572.70
9862.89,3117.67,2619.75,822.16,8542.61,7270.11
2966.12,3045.09,342.54,1990.58,21.68,3473.90
809.52,4351.98,3787.19,2063.65,5985.36,5676.56
9933.51,4653.90,4797.31,2930.62,1229.25,5416.52
3069.68,9104.12,6485.54,5645.77,277.44,9614.69
3094.63,7333.30,9370.06,8193.39,848.64,8903.52
5670.74,9441.80,4983.68,5640.23,8134.32,783.14
5550.15,5700.66,1084.06,3345.37,9986.33,7180.05
5061.95,9790.86,6099.66,6200.42,2055.62,8800.24
4744.36,2658.33,1211.51,3849.05,5815.72,5251.51
6000.03,6345.85,9825.54,771.67,7007.53,5216.46
2573.59,1981.65,308.65,1753.85,6918.45,2553.55
2058.61,4050.04,1476.78,3785.42,5925.88,576.75
5987.57,2248.70,3134.79,401.52,4026.34,8757.24
7463.92,1588.19,7844.61,9396.68,9809.60,5230.83
4380.94,6526.22,8253.12,5969.13,6643.09,7457.89
311.95,9392.56,2156.03,3483.25,222.76,5812.10
6848.54,4029.05,3478.24,4601.31,2366.16,75.65
9040.50,6100.24,3307.70,1659.58,5907.39,4461.69
8892.84,2637.48,8105.37,5165.28,1383.47,2061.42
2525.97,7815.44,3056.16,9995.80,7201.43,3965.40
1757.04,7251.82,5232.16,2838.31,2596.06,3665.07
4980.43,376.26,567.51,2597.42,7063.11,2027.56
4807.20,7098.06,2752.20,7420.53,3511.17,64.00
6970.82,5079.23,5378.84,7702.52,6792.10,3977.76
5911.26,4495.11,6802.57,4749.69,6108.88,5682.63
6286.98,7656.40,1499.38,8273.95,3687.59,5159.83
3135.13,376.39,6046.13,9018.49,7838.13,3879.89
1805.12,6807.99,7978.23,156.22,585.88,4514.39
6631.67,9587.96,7886.27,67.31,3886.78,6257.39
7208.19,1973.01,3490.29,8982.56,5682.73,5293.08
6660.27,5479.31,992.41,575.66,2455.51,4217.11
3948.22,6391.84,318.97,6466.62,850.05,1045.40
2267.32,8570.01,6421.01,9452.01,5758.64,502.66
7324.26,4950.23,5316.39,3737.61,5884.14,1913.93
8667.12,6691.45,3872.00,44.82,1678.39,2462.82
5469.17,9124.90,1114.32,5305.16,5804.60,6203.84
38.77,4123.47,3648.94,2332.14,3049.61,7658.85
40.07,3176.94,6533.83,4276.02,3670.15,4167.17
2402.21,6388.66,3054.67,5853.31,8663.42,1650.73
8598.17,9162.87,3246.29,8728.10,9734.68,1091.67
9978.61,6611.51,1725.78,2110.83,2242.20,51.61
9665.83,8127.64,2088.87,504.94,4097.63,7619.95
2575.04,1779.89,1458.38,7089.08,6273.78,6998.68
9221.87,6324.84,981.54,4875.01,3623.68,8710.33
1431.41,822.93,7396.09,1845.61,4387.13,606.16
2316.46,5280.18,216.77,379.24,6114.26,3896.25
1865.16,2127.05,1633.88,5395.50,1430.66,2866.64
8428.22,8423.65,9707.10,7802.17,3959.60,8128.18
9985.01,5173.59,3516.19,2874.68,7907.95,2725.76
4659.29,7261.98,9904.93,7287.40,4768.53,6388.04
5542.15,2865.69,9420.72,1437.35,8585.93,4021.21
5369.87,9466.92,1746.00,5334.52,1499.53,1368.28
197.08,6106.02,8188.17,9063.98,281.59,7009.79
769.55,8826.26,4742.47,9795.43,3068.74,6844.13
8392.66,5744.60,8033.24,9512.77,3023.13,9104.24
3469.91,8789.62,2671.30,4264.21,8929.33,7775.94
6042.66,3316.19,5786.35,2667.40,263.51,1887.98
2531.84,2814.01,2076.39,6456.65,8840.92,2288.65
9624.58,2767.73,9852.79,5981.16,2350.26,4656.97
3258.57,3900.16,7883.94,5531.27,3590.62,7576.64
511.27,9793.24,4706.63,9525.06,8327.09,8482.55
3800.78,1194.10,2490.15,545.38,9269.31,49.96
1136.03,3764.59,1881.67,5791.39,7047.30,6972.70
7530.14,1212.44,2401.28,570.75,260.96,4358.20
6168.25,6116.08,2692.38,5113.76,2525.12,1193.80
9275.99,5750.42,3476.65,7233.89,5871.10,6526.99
2628.35,374.70,296.07,6615.40,658.37,8862.37
8626.64,5405.31,5662.56,8553.28,1994.76,1770.23
2555.24,6210.96,4676.07,9426.37,3809.78,1248.18
2920.69,6716.32,2429.30,8931.90,5516.02,8315.67
1710.93,5831.41,3391.31,5360.78,8533.35,5197.51
